step,true_action,ShowAll_choice,ShowAll_cum_rew,ShowAll_cum_reg,MuteAll_choice,MuteAll_cum_rew,MuteAll_cum_reg,RuleBased_choice,RuleBased_cum_rew,RuleBased_cum_reg,LinUCB_Tab_choice,LinUCB_Tab_cum_rew,LinUCB_Tab_cum_reg,LinUCB_Sem_choice,LinUCB_Sem_cum_rew,LinUCB_Sem_cum_reg
169,NOW,NOW,-18.0,187.0,MUTE,-36.0,205.0,NOW,50.599999999999994,118.4,NOW,78.89999999999998,90.10000000000004,NOW,81.8,87.20000000000002
170,BATCH,NOW,-18.5,188.5,MUTE,-36.5,206.5,BATCH,51.599999999999994,118.4,BATCH,79.89999999999998,90.10000000000004,MUTE,81.3,88.70000000000002
171,BATCH,NOW,-19.0,190.0,MUTE,-37.0,208.0,BATCH,52.599999999999994,118.4,BATCH,80.89999999999998,90.10000000000004,NOW,80.8,90.20000000000002
172,NOW,NOW,-18.0,190.0,MUTE,-38.0,210.0,BATCH,52.599999999999994,119.4,NOW,81.89999999999998,90.10000000000004,NOW,81.8,90.20000000000002
173,BATCH,NOW,-18.5,191.5,MUTE,-38.5,211.5,BATCH,53.599999999999994,119.4,BATCH,82.89999999999998,90.10000000000004,MUTE,81.3,91.70000000000002
174,MUTE,NOW,-19.5,193.5,MUTE,-37.5,211.5,MUTE,54.599999999999994,119.4,BATCH,82.69999999999997,91.30000000000004,BATCH,81.1,92.90000000000002
175,BATCH,NOW,-20.0,195.0,MUTE,-38.0,213.0,BATCH,55.599999999999994,119.4,BATCH,83.69999999999997,91.30000000000004,BATCH,82.1,92.90000000000002
176,NOW,NOW,-19.0,195.0,MUTE,-39.0,215.0,NOW,56.599999999999994,119.4,BATCH,83.69999999999997,92.30000000000004,BATCH,82.1,93.90000000000002
177,NOW,NOW,-18.0,195.0,MUTE,-40.0,217.0,BATCH,56.599999999999994,120.4,BATCH,83.69999999999997,93.30000000000004,BATCH,82.1,94.90000000000002
178,NOW,NOW,-17.0,195.0,MUTE,-41.0,219.0,NOW,57.599999999999994,120.4,NOW,84.69999999999997,93.30000000000004,NOW,83.1,94.90000000000002
179,NOW,NOW,-16.0,195.0,MUTE,-42.0,221.0,NOW,58.599999999999994,120.4,NOW,85.69999999999997,93.30000000000004,NOW,84.1,94.90000000000002
180,MUTE,NOW,-17.0,197.0,MUTE,-41.0,221.0,MUTE,59.599999999999994,120.4,MUTE,86.69999999999997,93.30000000000004,MUTE,85.1,94.90000000000002
181,BATCH,NOW,-17.5,198.5,MUTE,-41.5,222.5,BATCH,60.599999999999994,120.4,BATCH,87.69999999999997,93.30000000000004,BATCH,86.1,94.90000000000002
182,BATCH,NOW,-18.0,200.0,MUTE,-42.0,224.0,NOW,60.099999999999994,121.9,BATCH,88.69999999999997,93.30000000000004,NOW,85.6,96.40000000000002
183,MUTE,NOW,-19.0,202.0,MUTE,-41.0,224.0,MUTE,61.099999999999994,121.9,MUTE,89.69999999999997,93.30000000000004,MUTE,86.6,96.40000000000002
184,NOW,NOW,-18.0,202.0,MUTE,-42.0,226.0,BATCH,61.099999999999994,122.9,NOW,90.69999999999997,93.30000000000004,NOW,87.6,96.40000000000002
185,MUTE,NOW,-19.0,204.0,MUTE,-41.0,226.0,MUTE,62.099999999999994,122.9,MUTE,91.69999999999997,93.30000000000004,MUTE,88.6,96.40000000000002
186,BATCH,NOW,-19.5,205.5,MUTE,-41.5,227.5,BATCH,63.099999999999994,122.9,NOW,91.19999999999997,94.80000000000004,NOW,88.1,97.90000000000002
187,BATCH,NOW,-20.0,207.0,MUTE,-42.0,229.0,MUTE,62.599999999999994,124.4,BATCH,92.19999999999997,94.80000000000004,BATCH,89.1,97.90000000000002
188,NOW,NOW,-19.0,207.0,MUTE,-43.0,231.0,MUTE,61.599999999999994,126.4,BATCH,92.19999999999997,95.80000000000004,BATCH,89.1,98.90000000000002
189,BATCH,NOW,-19.5,208.5,MUTE,-43.5,232.5,MUTE,61.099999999999994,127.9,BATCH,93.19999999999997,95.80000000000004,BATCH,90.1,98.90000000000002
190,NOW,NOW,-18.5,208.5,MUTE,-44.5,234.5,BATCH,61.099999999999994,128.9,NOW,94.19999999999997,95.80000000000004,NOW,91.1,98.90000000000002
191,MUTE,NOW,-19.5,210.5,MUTE,-43.5,234.5,MUTE,62.099999999999994,128.9,MUTE,95.19999999999997,95.80000000000004,MUTE,92.1,98.90000000000002
192,BATCH,NOW,-20.0,212.0,MUTE,-44.0,236.0,BATCH,63.099999999999994,128.9,BATCH,96.19999999999997,95.80000000000004,BATCH,93.1,98.90000000000002
193,BATCH,NOW,-20.5,213.5,MUTE,-44.5,237.5,MUTE,62.599999999999994,130.4,BATCH,97.19999999999997,95.80000000000004,MUTE,92.6,100.40000000000002
194,NOW,NOW,-19.5,213.5,MUTE,-45.5,239.5,BATCH,62.599999999999994,131.4,BATCH,97.19999999999997,96.80000000000004,BATCH,92.6,101.40000000000002
195,NOW,NOW,-18.5,213.5,MUTE,-46.5,241.5,BATCH,62.599999999999994,132.4,BATCH,97.19999999999997,97.80000000000004,NOW,93.6,101.40000000000002
196,NOW,NOW,-17.5,213.5,MUTE,-47.5,243.5,MUTE,61.599999999999994,134.4,NOW,98.19999999999997,97.80000000000004,BATCH,93.6,102.40000000000002
197,MUTE,NOW,-18.5,215.5,MUTE,-46.5,243.5,MUTE,62.599999999999994,134.4,MUTE,99.19999999999997,97.80000000000004,MUTE,94.6,102.40000000000002
198,NOW,NOW,-17.5,215.5,MUTE,-47.5,245.5,MUTE,61.599999999999994,136.4,BATCH,99.19999999999997,98.80000000000004,NOW,95.6,102.40000000000002
199,MUTE,NOW,-18.5,217.5,MUTE,-46.5,245.5,MUTE,62.599999999999994,136.4,MUTE,100.19999999999997,98.80000000000004,MUTE,96.6,102.40000000000002
200,NOW,NOW,-17.5,217.5,MUTE,-47.5,247.5,MUTE,61.599999999999994,138.4,MUTE,99.19999999999997,100.80000000000004,NOW,97.6,102.40000000000002
201,MUTE,NOW,-18.5,219.5,MUTE,-46.5,247.5,MUTE,62.599999999999994,138.4,BATCH,98.99999999999997,102.00000000000004,BATCH,97.39999999999999,103.60000000000002
202,NOW,NOW,-17.5,219.5,MUTE,-47.5,249.5,NOW,63.599999999999994,138.4,NOW,99.99999999999997,102.00000000000004,NOW,98.39999999999999,103.60000000000002
203,BATCH,NOW,-18.0,221.0,MUTE,-48.0,251.0,MUTE,63.099999999999994,139.9,NOW,99.49999999999997,103.50000000000004,BATCH,99.39999999999999,103.60000000000002
204,MUTE,NOW,-19.0,223.0,MUTE,-47.0,251.0,BATCH,62.89999999999999,141.1,BATCH,99.29999999999997,104.70000000000005,MUTE,100.39999999999999,103.60000000000002
205,NOW,NOW,-18.0,223.0,MUTE,-48.0,253.0,BATCH,62.89999999999999,142.1,BATCH,99.29999999999997,105.70000000000005,NOW,101.39999999999999,103.60000000000002
206,NOW,NOW,-17.0,223.0,MUTE,-49.0,255.0,NOW,63.89999999999999,142.1,NOW,100.29999999999997,105.70000000000005,NOW,102.39999999999999,103.60000000000002
207,MUTE,NOW,-18.0,225.0,MUTE,-48.0,255.0,MUTE,64.89999999999999,142.1,MUTE,101.29999999999997,105.70000000000005,MUTE,103.39999999999999,103.60000000000002
208,BATCH,NOW,-18.5,226.5,MUTE,-48.5,256.5,MUTE,64.39999999999999,143.6,BATCH,102.29999999999997,105.70000000000005,BATCH,104.39999999999999,103.60000000000002
209,BATCH,NOW,-19.0,228.0,MUTE,-49.0,258.0,MUTE,63.89999999999999,145.1,NOW,101.79999999999997,107.20000000000005,BATCH,105.39999999999999,103.60000000000002
210,NOW,NOW,-18.0,228.0,MUTE,-50.0,260.0,BATCH,63.89999999999999,146.1,NOW,102.79999999999997,107.20000000000005,NOW,106.39999999999999,103.60000000000002
211,NOW,NOW,-17.0,228.0,MUTE,-51.0,262.0,BATCH,63.89999999999999,147.1,NOW,103.79999999999997,107.20000000000005,NOW,107.39999999999999,103.60000000000002
212,BATCH,NOW,-17.5,229.5,MUTE,-51.5,263.5,MUTE,63.39999999999999,148.6,MUTE,103.29999999999997,108.70000000000005,MUTE,106.89999999999999,105.10000000000002
213,MUTE,NOW,-18.5,231.5,MUTE,-50.5,263.5,MUTE,64.39999999999999,148.6,MUTE,104.29999999999997,108.70000000000005,MUTE,107.89999999999999,105.10000000000002
214,NOW,NOW,-17.5,231.5,MUTE,-51.5,265.5,BATCH,64.39999999999999,149.6,NOW,105.29999999999997,108.70000000000005,NOW,108.89999999999999,105.10000000000002
215,MUTE,NOW,-18.5,233.5,MUTE,-50.5,265.5,MUTE,65.39999999999999,149.6,MUTE,106.29999999999997,108.70000000000005,MUTE,109.89999999999999,105.10000000000002
216,MUTE,NOW,-19.5,235.5,MUTE,-49.5,265.5,MUTE,66.39999999999999,149.6,NOW,105.29999999999997,110.70000000000005,NOW,108.89999999999999,107.10000000000002
217,NOW,NOW,-18.5,235.5,MUTE,-50.5,267.5,NOW,67.39999999999999,149.6,BATCH,105.29999999999997,111.70000000000005,NOW,109.89999999999999,107.10000000000002
218,BATCH,NOW,-19.0,237.0,MUTE,-51.0,269.0,MUTE,66.89999999999999,151.1,BATCH,106.29999999999997,111.70000000000005,BATCH,110.89999999999999,107.10000000000002
219,NOW,NOW,-18.0,237.0,MUTE,-52.0,271.0,BATCH,66.89999999999999,152.1,NOW,107.29999999999997,111.70000000000005,NOW,111.89999999999999,107.10000000000002
220,BATCH,NOW,-18.5,238.5,MUTE,-52.5,272.5,MUTE,66.39999999999999,153.6,BATCH,108.29999999999997,111.70000000000005,BATCH,112.89999999999999,107.10000000000002
221,BATCH,NOW,-19.0,240.0,MUTE,-53.0,274.0,BATCH,67.39999999999999,153.6,BATCH,109.29999999999997,111.70000000000005,BATCH,113.89999999999999,107.10000000000002
222,NOW,NOW,-18.0,240.0,MUTE,-54.0,276.0,NOW,68.39999999999999,153.6,BATCH,109.29999999999997,112.70000000000005,NOW,114.89999999999999,107.10000000000002
223,MUTE,NOW,-19.0,242.0,MUTE,-53.0,276.0,MUTE,69.39999999999999,153.6,MUTE,110.29999999999997,112.70000000000005,MUTE,115.89999999999999,107.10000000000002
224,BATCH,NOW,-19.5,243.5,MUTE,-53.5,277.5,MUTE,68.89999999999999,155.1,BATCH,111.29999999999997,112.70000000000005,BATCH,116.89999999999999,107.10000000000002
225,NOW,NOW,-18.5,243.5,MUTE,-54.5,279.5,MUTE,67.89999999999999,157.1,NOW,112.29999999999997,112.70000000000005,BATCH,116.89999999999999,108.10000000000002
226,BATCH,NOW,-19.0,245.0,MUTE,-55.0,281.0,BATCH,68.89999999999999,157.1,NOW,111.79999999999997,114.20000000000005,BATCH,117.89999999999999,108.10000000000002
227,BATCH,NOW,-19.5,246.5,MUTE,-55.5,282.5,BATCH,69.89999999999999,157.1,NOW,111.29999999999997,115.70000000000005,BATCH,118.89999999999999,108.10000000000002
228,NOW,NOW,-18.5,246.5,MUTE,-56.5,284.5,MUTE,68.89999999999999,159.1,NOW,112.29999999999997,115.70000000000005,NOW,119.89999999999999,108.10000000000002
229,NOW,NOW,-17.5,246.5,MUTE,-57.5,286.5,NOW,69.89999999999999,159.1,BATCH,112.29999999999997,116.70000000000005,NOW,120.89999999999999,108.10000000000002
230,NOW,NOW,-16.5,246.5,MUTE,-58.5,288.5,MUTE,68.89999999999999,161.1,NOW,113.29999999999997,116.70000000000005,NOW,121.89999999999999,108.10000000000002
231,NOW,NOW,-15.5,246.5,MUTE,-59.5,290.5,BATCH,68.89999999999999,162.1,NOW,114.29999999999997,116.70000000000005,BATCH,121.89999999999999,109.10000000000002
232,MUTE,NOW,-16.5,248.5,MUTE,-58.5,290.5,MUTE,69.89999999999999,162.1,MUTE,115.29999999999997,116.70000000000005,MUTE,122.89999999999999,109.10000000000002
233,MUTE,NOW,-17.5,250.5,MUTE,-57.5,290.5,MUTE,70.89999999999999,162.1,BATCH,115.09999999999997,117.90000000000005,BATCH,122.69999999999999,110.30000000000003
234,NOW,NOW,-16.5,250.5,MUTE,-58.5,292.5,MUTE,69.89999999999999,164.1,NOW,116.09999999999997,117.90000000000005,NOW,123.69999999999999,110.30000000000003
235,BATCH,NOW,-17.0,252.0,MUTE,-59.0,294.0,BATCH,70.89999999999999,164.1,BATCH,117.09999999999997,117.90000000000005,BATCH,124.69999999999999,110.30000000000003
236,NOW,NOW,-16.0,252.0,MUTE,-60.0,296.0,BATCH,70.89999999999999,165.1,NOW,118.09999999999997,117.90000000000005,NOW,125.69999999999999,110.30000000000003
237,MUTE,NOW,-17.0,254.0,MUTE,-59.0,296.0,MUTE,71.89999999999999,165.1,BATCH,117.89999999999996,119.10000000000005,BATCH,125.49999999999999,111.50000000000003
238,MUTE,NOW,-18.0,256.0,MUTE,-58.0,296.0,MUTE,72.89999999999999,165.1,MUTE,118.89999999999996,119.10000000000005,MUTE,126.49999999999999,111.50000000000003
239,NOW,NOW,-17.0,256.0,MUTE,-59.0,298.0,BATCH,72.89999999999999,166.1,NOW,119.89999999999996,119.10000000000005,NOW,127.49999999999999,111.50000000000003
240,MUTE,NOW,-18.0,258.0,MUTE,-58.0,298.0,MUTE,73.89999999999999,166.1,MUTE,120.89999999999996,119.10000000000005,BATCH,127.29999999999998,112.70000000000003
241,BATCH,NOW,-18.5,259.5,MUTE,-58.5,299.5,MUTE,73.39999999999999,167.6,BATCH,121.89999999999996,119.10000000000005,BATCH,128.29999999999998,112.70000000000003
242,NOW,NOW,-17.5,259.5,MUTE,-59.5,301.5,MUTE,72.39999999999999,169.6,BATCH,121.89999999999996,120.10000000000005,NOW,129.29999999999998,112.70000000000003
243,NOW,NOW,-16.5,259.5,MUTE,-60.5,303.5,BATCH,72.39999999999999,170.6,NOW,122.89999999999996,120.10000000000005,NOW,130.29999999999998,112.70000000000003
244,MUTE,NOW,-17.5,261.5,MUTE,-59.5,303.5,MUTE,73.39999999999999,170.6,MUTE,123.89999999999996,120.10000000000005,MUTE,131.29999999999998,112.70000000000003
245,MUTE,NOW,-18.5,263.5,MUTE,-58.5,303.5,BATCH,73.19999999999999,171.79999999999998,BATCH,123.69999999999996,121.30000000000005,BATCH,131.1,113.90000000000003
246,NOW,NOW,-17.5,263.5,MUTE,-59.5,305.5,BATCH,73.19999999999999,172.79999999999998,NOW,124.69999999999996,121.30000000000005,NOW,132.1,113.90000000000003
247,BATCH,NOW,-18.0,265.0,MUTE,-60.0,307.0,MUTE,72.69999999999999,174.29999999999998,BATCH,125.69999999999996,121.30000000000005,BATCH,133.1,113.90000000000003
248,NOW,NOW,-17.0,265.0,MUTE,-61.0,309.0,NOW,73.69999999999999,174.29999999999998,BATCH,125.69999999999996,122.30000000000005,NOW,134.1,113.90000000000003
249,NOW,NOW,-16.0,265.0,MUTE,-62.0,311.0,BATCH,73.69999999999999,175.29999999999998,NOW,126.69999999999996,122.30000000000005,NOW,135.1,113.90000000000003
250,NOW,NOW,-15.0,265.0,MUTE,-63.0,313.0,MUTE,72.69999999999999,177.29999999999998,BATCH,126.69999999999996,123.30000000000005,BATCH,135.1,114.90000000000003
251,NOW,NOW,-14.0,265.0,MUTE,-64.0,315.0,BATCH,72.69999999999999,178.29999999999998,MUTE,125.69999999999996,125.30000000000005,NOW,136.1,114.90000000000003
252,MUTE,NOW,-15.0,267.0,MUTE,-63.0,315.0,MUTE,73.69999999999999,178.29999999999998,MUTE,126.69999999999996,125.30000000000005,MUTE,137.1,114.90000000000003
253,MUTE,NOW,-16.0,269.0,MUTE,-62.0,315.0,MUTE,74.69999999999999,178.29999999999998,BATCH,126.49999999999996,126.50000000000006,BATCH,136.9,116.10000000000004
254,BATCH,NOW,-16.5,270.5,MUTE,-62.5,316.5,MUTE,74.19999999999999,179.79999999999998,BATCH,127.49999999999996,126.50000000000006,BATCH,137.9,116.10000000000004
255,NOW,NOW,-15.5,270.5,MUTE,-63.5,318.5,MUTE,73.19999999999999,181.79999999999998,NOW,128.49999999999994,126.50000000000006,NOW,138.9,116.10000000000004
256,BATCH,NOW,-16.0,272.0,MUTE,-64.0,320.0,MUTE,72.69999999999999,183.29999999999998,BATCH,129.49999999999994,126.50000000000006,BATCH,139.9,116.10000000000004
257,BATCH,NOW,-16.5,273.5,MUTE,-64.5,321.5,MUTE,72.19999999999999,184.79999999999998,NOW,128.99999999999994,128.00000000000006,NOW,139.4,117.60000000000004
258,BATCH,NOW,-17.0,275.0,MUTE,-65.0,323.0,MUTE,71.69999999999999,186.29999999999998,BATCH,129.99999999999994,128.00000000000006,BATCH,140.4,117.60000000000004
259,BATCH,NOW,-17.5,276.5,MUTE,-65.5,324.5,MUTE,71.19999999999999,187.79999999999998,BATCH,130.99999999999994,128.00000000000006,BATCH,141.4,117.60000000000004
260,MUTE,NOW,-18.5,278.5,MUTE,-64.5,324.5,MUTE,72.19999999999999,187.79999999999998,MUTE,131.99999999999994,128.00000000000006,MUTE,142.4,117.60000000000004
261,MUTE,NOW,-19.5,280.5,MUTE,-63.5,324.5,MUTE,73.19999999999999,187.79999999999998,MUTE,132.99999999999994,128.00000000000006,MUTE,143.4,117.60000000000004
262,NOW,NOW,-18.5,280.5,MUTE,-64.5,326.5,MUTE,72.19999999999999,189.79999999999998,NOW,133.99999999999994,128.00000000000006,NOW,144.4,117.60000000000004
263,BATCH,NOW,-19.0,282.0,MUTE,-65.0,328.0,BATCH,73.19999999999999,189.79999999999998,NOW,133.49999999999994,129.50000000000006,NOW,143.9,119.10000000000004
264,NOW,NOW,-18.0,282.0,MUTE,-66.0,330.0,BATCH,73.19999999999999,190.79999999999998,NOW,134.49999999999994,129.50000000000006,BATCH,143.9,120.10000000000004
265,NOW,NOW,-17.0,282.0,MUTE,-67.0,332.0,BATCH,73.19999999999999,191.79999999999998,NOW,135.49999999999994,129.50000000000006,NOW,144.9,120.10000000000004
266,NOW,NOW,-16.0,282.0,MUTE,-68.0,334.0,NOW,74.19999999999999,191.79999999999998,NOW,136.49999999999994,129.50000000000006,NOW,145.9,120.10000000000004
267,MUTE,NOW,-17.0,284.0,MUTE,-67.0,334.0,MUTE,75.19999999999999,191.79999999999998,MUTE,137.49999999999994,129.50000000000006,BATCH,145.70000000000002,121.30000000000004
268,BATCH,NOW,-17.5,285.5,MUTE,-67.5,335.5,MUTE,74.69999999999999,193.29999999999998,NOW,136.99999999999994,131.00000000000006,NOW,145.20000000000002,122.80000000000004
269,MUTE,NOW,-18.5,287.5,MUTE,-66.5,335.5,MUTE,75.69999999999999,193.29999999999998,MUTE,137.99999999999994,131.00000000000006,MUTE,146.20000000000002,122.80000000000004
270,MUTE,NOW,-19.5,289.5,MUTE,-65.5,335.5,MUTE,76.69999999999999,193.29999999999998,MUTE,138.99999999999994,131.00000000000006,MUTE,147.20000000000002,122.80000000000004
271,MUTE,NOW,-20.5,291.5,MUTE,-64.5,335.5,MUTE,77.69999999999999,193.29999999999998,BATCH,138.79999999999995,132.20000000000005,MUTE,148.20000000000002,122.80000000000004
272,MUTE,NOW,-21.5,293.5,MUTE,-63.5,335.5,MUTE,78.69999999999999,193.29999999999998,MUTE,139.79999999999995,132.20000000000005,MUTE,149.20000000000002,122.80000000000004
273,NOW,NOW,-20.5,293.5,MUTE,-64.5,337.5,NOW,79.69999999999999,193.29999999999998,NOW,140.79999999999995,132.20000000000005,NOW,150.20000000000002,122.80000000000004
274,BATCH,NOW,-21.0,295.0,MUTE,-65.0,339.0,BATCH,80.69999999999999,193.29999999999998,BATCH,141.79999999999995,132.20000000000005,BATCH,151.20000000000002,122.80000000000004
275,MUTE,NOW,-22.0,297.0,MUTE,-64.0,339.0,MUTE,81.69999999999999,193.29999999999998,MUTE,142.79999999999995,132.20000000000005,MUTE,152.20000000000002,122.80000000000004
276,NOW,NOW,-21.0,297.0,MUTE,-65.0,341.0,BATCH,81.69999999999999,194.29999999999998,BATCH,142.79999999999995,133.20000000000005,NOW,153.20000000000002,122.80000000000004
277,BATCH,NOW,-21.5,298.5,MUTE,-65.5,342.5,BATCH,82.69999999999999,194.29999999999998,NOW,142.29999999999995,134.70000000000005,BATCH,154.20000000000002,122.80000000000004
278,NOW,NOW,-20.5,298.5,MUTE,-66.5,344.5,BATCH,82.69999999999999,195.29999999999998,NOW,143.29999999999995,134.70000000000005,BATCH,154.20000000000002,123.80000000000004
279,NOW,NOW,-19.5,298.5,MUTE,-67.5,346.5,NOW,83.69999999999999,195.29999999999998,BATCH,143.29999999999995,135.70000000000005,BATCH,154.20000000000002,124.80000000000004
280,MUTE,NOW,-20.5,300.5,MUTE,-66.5,346.5,BATCH,83.49999999999999,196.49999999999997,BATCH,143.09999999999997,136.90000000000003,MUTE,155.20000000000002,124.80000000000004
281,NOW,NOW,-19.5,300.5,MUTE,-67.5,348.5,NOW,84.49999999999999,196.49999999999997,BATCH,143.09999999999997,137.90000000000003,NOW,156.20000000000002,124.80000000000004
282,NOW,NOW,-18.5,300.5,MUTE,-68.5,350.5,BATCH,84.49999999999999,197.49999999999997,NOW,144.09999999999997,137.90000000000003,NOW,157.20000000000002,124.80000000000004
283,BATCH,NOW,-19.0,302.0,MUTE,-69.0,352.0,BATCH,85.49999999999999,197.49999999999997,BATCH,145.09999999999997,137.90000000000003,BATCH,158.20000000000002,124.80000000000004
284,MUTE,NOW,-20.0,304.0,MUTE,-68.0,352.0,MUTE,86.49999999999999,197.49999999999997,MUTE,146.09999999999997,137.90000000000003,MUTE,159.20000000000002,124.80000000000004
285,BATCH,NOW,-20.5,305.5,MUTE,-68.5,353.5,MUTE,85.99999999999999,198.99999999999997,BATCH,147.09999999999997,137.90000000000003,BATCH,160.20000000000002,124.80000000000004
286,BATCH,NOW,-21.0,307.0,MUTE,-69.0,355.0,BATCH,86.99999999999999,198.99999999999997,BATCH,148.09999999999997,137.90000000000003,BATCH,161.20000000000002,124.80000000000004
287,MUTE,NOW,-22.0,309.0,MUTE,-68.0,355.0,MUTE,87.99999999999999,198.99999999999997,MUTE,149.09999999999997,137.90000000000003,MUTE,162.20000000000002,124.80000000000004
288,BATCH,NOW,-22.5,310.5,MUTE,-68.5,356.5,BATCH,88.99999999999999,198.99999999999997,BATCH,150.09999999999997,137.90000000000003,NOW,161.70000000000002,126.30000000000004
289,NOW,NOW,-21.5,310.5,MUTE,-69.5,358.5,NOW,89.99999999999999,198.99999999999997,NOW,151.09999999999997,137.90000000000003,NOW,162.70000000000002,126.30000000000004
290,BATCH,NOW,-22.0,312.0,MUTE,-70.0,360.0,BATCH,90.99999999999999,198.99999999999997,BATCH,152.09999999999997,137.90000000000003,BATCH,163.70000000000002,126.30000000000004
291,MUTE,NOW,-23.0,314.0,MUTE,-69.0,360.0,MUTE,91.99999999999999,198.99999999999997,MUTE,153.09999999999997,137.90000000000003,MUTE,164.70000000000002,126.30000000000004
292,BATCH,NOW,-23.5,315.5,MUTE,-69.5,361.5,MUTE,91.49999999999999,200.49999999999997,BATCH,154.09999999999997,137.90000000000003,NOW,164.20000000000002,127.80000000000004
293,MUTE,NOW,-24.5,317.5,MUTE,-68.5,361.5,MUTE,92.49999999999999,200.49999999999997,BATCH,153.89999999999998,139.10000000000002,BATCH,164.00000000000003,129.00000000000003
294,BATCH,NOW,-25.0,319.0,MUTE,-69.0,363.0,BATCH,93.49999999999999,200.49999999999997,BATCH,154.89999999999998,139.10000000000002,MUTE,163.50000000000003,130.50000000000003
295,MUTE,NOW,-26.0,321.0,MUTE,-68.0,363.0,MUTE,94.49999999999999,200.49999999999997,BATCH,154.7,140.3,BATCH,163.30000000000004,131.70000000000002
296,MUTE,NOW,-27.0,323.0,MUTE,-67.0,363.0,MUTE,95.49999999999999,200.49999999999997,MUTE,155.7,140.3,MUTE,164.30000000000004,131.70000000000002
297,MUTE,NOW,-28.0,325.0,MUTE,-66.0,363.0,MUTE,96.49999999999999,200.49999999999997,MUTE,156.7,140.3,MUTE,165.30000000000004,131.70000000000002
298,NOW,NOW,-27.0,325.0,MUTE,-67.0,365.0,BATCH,96.49999999999999,201.49999999999997,NOW,157.7,140.3,NOW,166.30000000000004,131.70000000000002
299,NOW,NOW,-26.0,325.0,MUTE,-68.0,367.0,BATCH,96.49999999999999,202.49999999999997,NOW,158.7,140.3,NOW,167.30000000000004,131.70000000000002
300,BATCH,NOW,-26.5,326.5,MUTE,-68.5,368.5,MUTE,95.99999999999999,203.99999999999997,BATCH,159.7,140.3,BATCH,168.30000000000004,131.70000000000002
301,NOW,NOW,-25.5,326.5,MUTE,-69.5,370.5,NOW,96.99999999999999,203.99999999999997,NOW,160.7,140.3,NOW,169.30000000000004,131.70000000000002
302,MUTE,NOW,-26.5,328.5,MUTE,-68.5,370.5,MUTE,97.99999999999999,203.99999999999997,MUTE,161.7,140.3,MUTE,170.30000000000004,131.70000000000002
303,BATCH,NOW,-27.0,330.0,MUTE,-69.0,372.0,BATCH,98.99999999999999,203.99999999999997,BATCH,162.7,140.3,BATCH,171.30000000000004,131.70000000000002
304,BATCH,NOW,-27.5,331.5,MUTE,-69.5,373.5,BATCH,99.99999999999999,203.99999999999997,BATCH,163.7,140.3,BATCH,172.30000000000004,131.70000000000002
305,NOW,NOW,-26.5,331.5,MUTE,-70.5,375.5,BATCH,99.99999999999999,204.99999999999997,NOW,164.7,140.3,NOW,173.30000000000004,131.70000000000002
306,BATCH,NOW,-27.0,333.0,MUTE,-71.0,377.0,MUTE,99.49999999999999,206.49999999999997,BATCH,165.7,140.3,BATCH,174.30000000000004,131.70000000000002
307,MUTE,NOW,-28.0,335.0,MUTE,-70.0,377.0,BATCH,99.29999999999998,207.69999999999996,BATCH,165.5,141.5,BATCH,174.10000000000005,132.9
308,MUTE,NOW,-29.0,337.0,MUTE,-69.0,377.0,MUTE,100.29999999999998,207.69999999999996,BATCH,165.3,142.7,BATCH,173.90000000000006,134.1
309,MUTE,NOW,-30.0,339.0,MUTE,-68.0,377.0,MUTE,101.29999999999998,207.69999999999996,MUTE,166.3,142.7,MUTE,174.90000000000006,134.1
310,BATCH,NOW,-30.5,340.5,MUTE,-68.5,378.5,MUTE,100.79999999999998,209.19999999999996,BATCH,167.3,142.7,BATCH,175.90000000000006,134.1
311,MUTE,NOW,-31.5,342.5,MUTE,-67.5,378.5,MUTE,101.79999999999998,209.19999999999996,MUTE,168.3,142.7,MUTE,176.90000000000006,134.1
312,NOW,NOW,-30.5,342.5,MUTE,-68.5,380.5,NOW,102.79999999999998,209.19999999999996,NOW,169.3,142.7,NOW,177.90000000000006,134.1
313,NOW,NOW,-29.5,342.5,MUTE,-69.5,382.5,MUTE,101.79999999999998,211.19999999999996,NOW,170.3,142.7,NOW,178.90000000000006,134.1
314,NOW,NOW,-28.5,342.5,MUTE,-70.5,384.5,MUTE,100.79999999999998,213.19999999999996,NOW,171.3,142.7,NOW,179.90000000000006,134.1
315,MUTE,NOW,-29.5,344.5,MUTE,-69.5,384.5,MUTE,101.79999999999998,213.19999999999996,MUTE,172.3,142.7,MUTE,180.90000000000006,134.1
316,BATCH,NOW,-30.0,346.0,MUTE,-70.0,386.0,BATCH,102.79999999999998,213.19999999999996,BATCH,173.3,142.7,NOW,180.40000000000006,135.6
317,BATCH,NOW,-30.5,347.5,MUTE,-70.5,387.5,BATCH,103.79999999999998,213.19999999999996,BATCH,174.3,142.7,NOW,179.90000000000006,137.1
318,NOW,NOW,-29.5,347.5,MUTE,-71.5,389.5,NOW,104.79999999999998,213.19999999999996,NOW,175.3,142.7,NOW,180.90000000000006,137.1
319,BATCH,NOW,-30.0,349.0,MUTE,-72.0,391.0,BATCH,105.79999999999998,213.19999999999996,NOW,174.8,144.2,BATCH,181.90000000000006,137.1
320,BATCH,NOW,-30.5,350.5,MUTE,-72.5,392.5,MUTE,105.29999999999998,214.69999999999996,BATCH,175.8,144.2,MUTE,181.40000000000006,138.6
